bhop_biff,36392454,10839361,2482093d45fc3e1ee2bad90e46cb2ee435e903dd
bhop_bkz_aztecbhop,5689777,2277542,fc335327f8328a33976249f57750c9ec968eaced
bhop_df_cruton2,13453542,3840982,4895de3e07306dea0f9482a3772a458e0e4de470
bhop_exiled,92657800,38118179,3ce481737111ebec5adf88cb9b52fa3b327341a9
bhop_flatzone2,7297240,2705478,d5eb75ee8449b84eff4fa6a403492b641871869b
bhop_fogcandy,40465138,7843552,77ccb7b87d0b3f1ed2c2d37800b340e0220bea72
bhop_infinitum,54774859,14462075,c954d4c16cf1df5ca48d23ff9851bedbce01ec2a
bhop_legit,49902588,446317,26a75787c40959a91a520038579110897d3e8a54
bhop_longturn,18016758,3097627,00549cad64f14bf662ca0dbf023cc1687312e071
bhop_miles,6603360,3014993,767d2e5d0f991d829423f9cee3af7e2658f3c2cd
Bhop_neon_fun_V1,2173985,511700,0ede9451b28eb5064f0870eaf239836e20cfab50
bhop_puzazutop,8823007,3560306,075b87fd16979c6092f24837522f60a5e0afce5b
bhop_pyle,19866574,5803894,a92ebac9b876cad9a581c9ae5eb399900ae97400
bhop_regeance,9036635,3398733,24b9ba9be613330ea2cbb5dfaee92c26f120bc27
bhop_sina,187449344,109595096,9ce1cf7d069c2d5cfef5140782ed61608343f566
bhop_wondrous,102186968,48714935,375683ab4eb0a9dd35b2a9831f07f81f0b20d21a
de_rats_shower,5996048,706224,2ae7e192836674d107691cdf503d4e1948fac969
kz_bhop_learning,44815856,9592147,3a7415ed1567d2ae545cbf2e51ae98a2e1c3672c
kz_bhop_lucid,74055680,27673530,e993c05b4dc9873977732a64193f523bc23caee7
xc_j1nx,7767677,3231914,8b03cab433d929d9f9381a2ef8af9ba25fde0523
